Establishment ID,Name,Address,City,Inspection Date,Inspection Type,critical_points,non_critical_points,total_points,max_total_points,compliance_score,letter_grade
33284,SISTERS THAI,7995 TUCKERMAN LANE,POTOMAC,2023-05-08,Monitoring,90,20,110,130,85,B
33463,KEY INGREDIENTS CATERING,8621 ZIGGY LANE,GAITHERSBURG,2023-04-06,Monitoring,90,20,110,130,85,B
29751,PAN LOURDES BAKERY,11210 TRIANGLE LANE,WHEATON,2023-05-24,Comprehensive,100,10,110,130,85,B
30126,Q BY PETER CHANG,4500 EAST WEST HWY,BETHESDA,2023-02-16,Monitoring,90,20,110,130,85,B
18573,DOGFISH HEAD ALE HOUSE,800 WEST DIAMOND AVE.,GAITHERSBURG,2022-11-07,Comprehensive,90,20,110,130,85,B
11292,SHADY GROVE MIDDLE SCHOOL,8100 MIDCOUNTY HWY.,GAITHERSBURG,2023-04-12,Monitoring,90,20,110,130,85,B
1800,OLD ANGLER'S INN,10801 MAC ARTHUR BLVD.,POTOMAC,2022-11-17,Monitoring,90,20,110,130,85,B
29402,MADRAS PALACE,74 BUREAU DR,GAITHERSBURG,2023-03-08,Monitoring,90,20,110,130,85,B
2375,STONE MILL ELEM. SCHOOL,14323 STONEBRIDGE VIEW DR.,NORTH POTOMAC,2022-12-12,Monitoring,90,20,110,130,85,B
1979,MI PERU LLC,18216 FLOWER HILL WAY,GAITHERSBURG,2022-11-22,Monitoring,90,20,110,130,85,B
47001,JUNCTION BISTRO BAR & BAKERY,"5471 WISCONSIN AVE,",CHEVY CHASE,2023-03-06,Monitoring,90,20,110,130,85,B
38344,MCLEAN SCHOOL OF MARYLAND,8224 LOCHINVER LANE,POTOMAC,2022-11-14,Comprehensive,90,20,110,130,85,B
21165,JAZMIN CUISINE TEX MEX GRILL,7601-F AIRPARK RD.,GAITHERSBURG,2022-10-25,Comprehensive,90,20,110,130,85,B
30653,OH MAMA GRILL,188 ROLLINS AVE,ROCKVILLE,2023-01-11,Monitoring,90,20,110,130,85,B
26663,HOUSE OF FOONG LIN,4613 WILLOW LANE,CHEVY CHASE,2023-04-11,Monitoring,90,20,110,130,85,B
18471,ZIGGY DELI,16764 OAKMONT AVE.,GAITHERSBURG,2022-11-01,Comprehensive,90,20,110,130,85,B
46929,RUBY THAI KITCHEN,11160 VEIRS MILL RD.,SILVER SPRING,2023-01-25,Comprehensive,90,20,110,130,85,B
29273,CMG SWEET BAKERY,701 FIRST ST,ROCKVILLE,2023-02-15,Monitoring,90,20,110,130,85,B
33364,LAS AMERICAS MARKET,785-E ROCKVILLE PIKE,ROCKVILLE,2022-11-23,Monitoring,90,20,110,130,85,B
26851,7-ELEVEN #26881,8035 SNOUFFER SCHOOL RD,GAITHERSBURG,2023-01-27,Comprehensive,90,20,110,130,85,B
46775,BARBERRYS BAR & LOUNGE,2423 HICKERSON DR,SILVER SPRING,2023-03-07,Monitoring,100,10,110,130,85,B
18049,STARBUCKS COFFEE #07914,913 ELLSWORTH DR.,SILVER SPRING,2022-10-26,Comprehensive,90,20,110,130,85,B
40997,AFRICAN INTERNATIONAL MARKET,13011 WISTERIA DRIVE,GERMANTOWN,2022-12-16,Reinspection,90,20,110,130,85,B
18984,SARGENT SHRIVER ELEM. SCHOOL,12518 GREENLY DR.,SILVER SPRING,2023-04-20,Monitoring,90,20,110,130,85,B
51500,LA CATRINA LOUNGE,4935 CORDELL AVE,BETHESDA,2023-02-14,Complaint Invest w/Comprehensive,100,10,110,130,85,B
33177,BASSETT'S RESTAURANT,19950 FISHER AVE,POOLESVILLE,2023-03-14,Monitoring,90,20,110,130,85,B
41164,JOLLIBEE,2800 UNIVERSITY BLVD. W,WHEATON,2023-04-25,Comprehensive,90,20,110,130,85,B
36908,L.A. CAFE /CATERING,7901-K CESSNA AVE.,GAITHERSBURG,2023-02-17,Comprehensive,90,20,110,130,85,B
28363,OLNEY ASSISTED LIVING,16940 GEORGIA AVE,OLNEY,2022-12-08,Comprehensive,90,20,110,130,85,B
46888,WHITE'S FERRY STORE,24801 WHITES FERRY RD.,DICKERSON,2022-10-07,Comprehensive,90,20,110,130,85,B
17893,GIANT FOOD #0336,"2900 UNIVERSITY BLVD., W.",WHEATON,2022-11-10,Monitoring w/Complaint Investigation,90,20,110,130,85,B
85,ALBERT EINSTEIN HIGH,11135 NEWPORT MILL RD.,KENSINGTON,2023-05-11,Monitoring,90,20,110,130,85,B
18816,LA ANTIGUA RESTAURANT,11260 GEORGIA AVE,WHEATON,2023-04-21,Comprehensive,100,10,110,130,85,B
46953,JAVA NATION,121 MARKET STREET,GAITHERSBURG,2023-03-30,Monitoring,90,20,110,130,85,B
24250,POLLO CAMPERO,11420 GEORGIA AVE,SILVER SPRING,2023-03-09,Comprehensive,100,10,110,130,85,B
48147,JOSEPHINE GF,4927 A SAINT ELMO AVE,BETHESDA,2023-01-11,Monitoring,90,20,110,130,85,B
1577,EMBASSY SUITES BETHESDA,6711 DEMOCRACY BLVD.,BETHESDA,2022-10-27,Comprehensive,90,20,110,130,85,B
28939,BETHESDA CARES @ CHURCH IN BETHESDA,5033 WILSON LANE,BETHESDA,2022-11-07,Comprehensive,100,10,110,130,85,B
30729,JOE & THE JUICE,7263 WOODMONT AVE,BETHESDA,2023-01-27,Monitoring,90,20,110,130,85,B
39837,NINJA SUSHI,13452 NEW HAMPSHIRE AVE,COLESVILLE,2023-07-12,Monitoring,90,20,110,130,85,B
45621,PUPUSERIA Y ANTOJITOS SANTA ELENA,12210 VEIRS MILL RD,SILVER SPRING,2023-02-23,Monitoring,90,20,110,130,85,B
2767,GOLDEN HOUSE CARRY-OUT,8100 WISCONSIN AVE.,BETHESDA,2022-11-01,Monitoring w/Complaint Investigation,90,20,110,130,85,B
30796,CARAVAN DELI & KABOB,615 S. FREDERICK AVE,GAITHERSBURG,2023-02-28,Monitoring,90,20,110,130,85,B
28146,CHIPOTLE MEXICAN GRILL #2331,205 BOARDWALK PLACE,GAITHERSBURG,2023-07-23,Comprehensive,90,20,110,130,85,B
268,COOPERS MILL,5151 POOKS HILL RD.,BETHESDA,2022-11-16,Comprehensive,90,20,110,130,85,B
35743,ISLAND ZEST,11252 GEORGIA AVE,SILVER SPRING,2023-02-23,Comprehensive,90,20,110,130,85,B
21165,JAZMIN CUISINE TEX MEX GRILL,7601-F AIRPARK RD.,GAITHERSBURG,2023-03-02,Monitoring,90,20,110,130,85,B
26582,MENDOZA BAKERY,816 OLNEY SANDY SPRING RD,SANDY SPRING,2022-10-14,Comprehensive,90,20,110,130,85,B
1062,GIANT FOOD #0320,229 KENTLANDS BLVD.,GAITHERSBURG,2023-07-17,Comprehensive,90,20,110,130,85,B
28602,BGR THE BURGER JOINT,20940 FREDERICK RD,GERMANTOWN,2022-12-30,Complaint Invest w/Comprehensive,90,20,110,130,85,B
27602,EN BISTRO AND SUSHI,9945 FALLS RD,POTOMAC,2023-03-17,Monitoring,90,20,110,130,85,B
41063,JAVA POINT,10411 MOTOR CITY DR.,BETHESDA,2023-06-13,Monitoring,90,20,110,130,85,B
27468,WEGMANS,20600 SENECA MEADOWS PKWY,GERMANTOWN,2022-11-16,Comprehensive,90,20,110,130,85,B
33189,7-ELEVEN #39796A,16201 NEW HAMPSHIRE AVE,SILVER SPRING,2023-07-07,Comprehensive,90,20,110,130,85,B
11288,FLETCHER'S SERVICE CENTER,17901 GEORGIA AVE.,OLNEY,2023-01-20,Monitoring,90,20,110,130,85,B
46954,HOOK & REEL,11006 VEIRS MILL RD,SILVER SPRING,2022-11-04,Monitoring,90,20,110,130,85,B
1438,LATHROP E. SMITH CENTER,5110 MEADOWSIDE LN.,ROCKVILLE,2023-05-04,Monitoring,90,20,110,130,85,B
29014,DUNKIN DONUTS #353937,610 QUINCE ORCHARD RD,GAITHERSBURG,2023-03-03,Monitoring,90,20,110,130,85,B
53692,7-ELEVEN #27669C,19786 CRYSTAL ROCK DR,GERMANTOWN,2023-03-08,Comprehensive,90,20,110,130,85,B
29653,PUPUSERIA LA FAMILIAR,11324 FERN ST,SILVER SPRING,2023-05-30,Comprehensive,100,10,110,130,85,B
2625,WEIS MARKET #129,26075 RIDGE RD.,DAMASCUS,2022-12-01,Comprehensive,90,20,110,130,85,B
29393,CHANGARO DELI,107 E. DIAMOND AVE,GAITHERSBURG,2022-10-13,Monitoring,90,20,110,130,85,B
32898,ABART INTERNATIONAL FOOD STORE,11456 CHERRY HILL RD,BELTSVILLE,2023-02-27,Comprehensive,90,20,110,130,85,B
46735,SOUTH LAKE ELEMENTARY AT EMORY GROVE CENTER,18100 WASHINGTON GROVE LANE,GAITHERSBURG,2022-10-12,Comprehensive,90,20,110,130,85,B
27879,AIR PARK SHELL,7620 LINDBERGH DR,GAITHERSBURG,2023-05-09,Monitoring,90,20,110,130,85,B
35647,SUBWAY,9815 MAIN STREET,DAMASCUS,2022-11-10,Monitoring,90,20,110,130,85,B
33324,FLOWER CHILD,10205 OLD GEORGETOWN RD,BETHESDA,2023-04-17,Comprehensive,90,20,110,130,85,B
20167,7-ELEVEN #39156,8472 PINEY BRANCH RD,SILVER SPRING,2023-02-02,Monitoring,90,20,110,130,85,B
39682,KARA HIBACHI & SUSHI,12146 DARNESTOWN RD,GAITHERSBURG,2023-01-18,Monitoring,90,20,110,130,85,B
35772,SUNRISE AT MONTGOMERY VILLAGE,19310 CLUB HOUSE RD.,MONTGOMERY VILLAGE,2022-11-15,Comprehensive,90,20,110,130,85,B
32921,CAVA MEZZE GRILL,7991 TUCKERMAN LANE,POTOMAC,2022-10-25,Monitoring,90,20,110,130,85,B
45582,SYDNEY'S BURGER,11160 VIERS MILLS RD,SILVER SPRING,2023-05-23,Monitoring,100,10,110,130,85,B
36979,FIRE WOK,9812 FALLS RD.,POTOMAC,2023-05-03,Monitoring,90,20,110,130,85,B
20284,TOWER OAKS CAFE,2000 TOWER OAKS BLVD,ROCKVILLE,2023-03-20,Monitoring,90,20,110,130,85,B
34526,KEY INGREDIENTS CATERING/ Paella Xpress,8555 ZIGGY LANE,GAITHERSBURG,2023-04-06,Monitoring w/Complaint Investigation,90,20,110,130,85,B
27921,POLLO A LA VISTA,16905 OAKMONT AVE,GAITHERSBURG,2023-03-07,Comprehensive,90,20,110,130,85,B
38434,CUBANO'S RESTAURANT,4907 CORDELL AVE,BETHESDA,2023-01-30,Comprehensive,100,10,110,130,85,B
48223,7-ELEVEN #20096,14430 LAYHILL RD.,SILVER SPRING,2023-01-11,Monitoring,90,20,110,130,85,B
1758,NICK'S DINER,11199 VEIRS MILL RD.,WHEATON,2023-02-16,Reinspection,90,20,110,130,85,B
35566,SILVER DINER AT RIO WASHINGTON,9811 WASHINGTONIAN BLVD,GAITHERSBURG,2023-06-13,Reinspection,90,20,110,130,85,B
20334,INGLESIDE AT KING FARM - 7TH FLOOR,701 KING FARM BLVD,ROCKVILLE,2022-10-14,Monitoring,90,20,110,130,85,B
39722,PITANGO GELATO,4901 FAIRMONT AVE,BETHESDA,2022-12-19,Monitoring,100,10,110,130,85,B
260,BETHESDA COUNTRY CLUB,7601 BRADLEY BLVD.,BETHESDA,2023-04-14,Monitoring,90,20,110,130,85,B
17875,CORNUCOPIA,8102 - 8104 NORFOLK AVE.,BETHESDA,2022-12-27,Comprehensive,100,10,110,130,85,B
18594,BONEFISH GRILL,82 MARKET ST.,GAITHERSBURG,2023-01-09,Monitoring,90,20,110,130,85,B
28367,HEBREW HOME OF GW - REVITZ,6111 MONTROSE RD,ROCKVILLE,2022-11-30,Comprehensive,90,20,110,130,85,B
32900,EL SALVADORENO GROCERY,441 S FREDERICK AVE,GAITHERSBURG,2022-11-14,Comprehensive,90,20,110,130,85,B
27975,WOODMONT COUNTRY CLUB POOL PAVILLON,1201 ROCKVILLE PK,ROCKVILLE,2023-06-21,Monitoring,90,20,110,130,85,B
17396,BRETTON WOODS REC. CENTER SNACK BAR,15700 RIVER RD.,GERMANTOWN,2023-05-24,Comprehensive,100,10,110,130,85,B
21077,COAL FIRE,116 MAIN ST.,GAITHERSBURG,2023-03-07,Monitoring,90,20,110,130,85,B
368,BULLIS SCHOOL KITCHEN/DINING HALL,10601 FALLS RD.,POTOMAC,2023-04-11,Monitoring,90,20,110,130,85,B
2648,WESTLAND MIDDLE SCHOOL,5511 MASSACHUSETTS AVE.,BETHESDA,2023-06-08,Comprehensive,90,20,110,130,85,B
2950,AY JALISCO RESTAURANT,8401 SNOUFFER SCHOOL RD.,GAITHERSBURG,2023-01-06,Comprehensive,90,20,110,130,85,B
2834,DOUBLETREE SILVER SPRING,8727 COLESVILLE RD.,SILVER SPRING,2022-11-07,Comprehensive,90,20,110,130,85,B
1096,OUR LADY OF GOOD COUNSEL HIGH SCHOOL DINING HALL,17301 OLD VIC BLVD.,OLNEY,2023-02-07,Monitoring,90,20,110,130,85,B
355,LILIT CAF�,7921 OLD GEORGETOWN RD.,BETHESDA,2023-05-09,Comprehensive,90,20,110,130,85,B
30096,CORPORATE CHEFS @ NUCLEAR REGULATORY COMMISSION,11545 ROCKVILLE PIKE,ROCKVILLE,2023-01-04,Monitoring,90,20,110,130,85,B
39863,AERY RESTAURANT,221 MUDDY BRANCH RD,GAITHERSBURG,2023-03-21,Monitoring w/Complaint Investigation,90,20,110,130,85,B
29969,MOBY DICK HOUSE OF KABOB,9812 FALLS RD,POTOMAC,2023-01-04,Monitoring,90,20,110,130,85,B
11235,POLLO DORADO,12218 VEIRS MILL RD.,SILVER SPRING,2023-02-07,Monitoring,90,20,110,130,85,B
33240,MANDARIN RESTAURANT,8411 GEORGIA AVE,SILVER SPRING,2023-02-02,Monitoring,90,20,110,130,85,B
17902,CALIFORNIA TORTILLA-OLNEY,18101 VILLAGE CENTER DR.,OLNEY,2022-11-15,Monitoring,90,20,110,130,85,B
30789,HONEY PIG KOREAN BBQ ROCKVILLE,12015 ROCKVILLE PIKE,ROCKVILLE,2023-06-01,Monitoring,90,20,110,130,85,B
18257,WESTBROOKE INDEP. LIVING CLUBHOUSE,18310 SLADE SCHOOL RD,SANDY SPRING,2022-12-01,Comprehensive,90,20,110,130,85,B
29964,GRINGOS & MARIACHIS,12435 PARK POTOMAC AVE,POTOMAC,2023-03-16,Comprehensive,90,20,110,130,85,B
47031,QUICKWAY JAPANESE HIBACHI,3116 OLNEY SANDY SPRING RD,OLNEY,2023-07-06,Monitoring,90,20,110,130,85,B
30586,PINES OF ROME,4918 CORDELL AVE,BETHESDA,2022-12-09,Comprehensive,100,10,110,130,85,B
38459,7-ELEVEN #26997,29 OLNEY-SANDY SPRING RD.,ASHTON,2022-12-09,Monitoring,90,20,110,130,85,B
41091,NALLEY FRESH,261 KENTLANDS BLVD,GAITHERSBURG,2022-10-14,Comprehensive,90,20,110,130,85,B
51537,TACO BAMBA TAQUERIA,670 QUINCE ORCHARD RD.,GAITHERSBURG,2023-03-06,Comprehensive,90,20,110,130,85,B
41125,MATCHBOX ROCKVILLE,1699 ROCKVILLE PIKE,ROCKVILLE,2022-11-09,Comprehensive,90,20,110,130,85,B
28030,7-ELEVEN #36867,418 ALLIED PLACE,GAITHERSBURG,2023-01-12,Comprehensive,90,20,110,130,85,B
17153,OLAZZO,7921 NORFOLK AVE.,BETHESDA,2022-11-16,Comprehensive,100,10,110,130,85,B
578,CLARKSBURG ELEMENTARY,13530 REDGRAVE PL.,CLARKSBURG,2022-10-12,Comprehensive,90,20,110,130,85,B
48164,SHOUK,5436 WESTBARD AVE,BETHESDA,2023-01-18,Monitoring,90,20,110,130,85,B
29740,TOMMY JOE'S BAR & GRILL,7940 NORFOLK AVE,BETHESDA,2023-02-06,Comprehensive,90,20,110,130,85,B
17740,BOB'S SHANGHAI 66,305 N. WASHINGTON ST.,ROCKVILLE,2023-01-13,Complaint Invest w/Comprehensive,90,20,110,130,85,B
839,EINSTEIN BROS. BAGELS #2385,8397 COLESVILLE RD.,SILVER SPRING,2023-03-02,Monitoring,90,20,110,130,85,B
26874,GW SUPERMARKET OF GERMANTOWN INC,19721 FREDERICK RD,GERMANTOWN,2023-07-06,Monitoring w/Complaint Investigation,90,20,110,130,85,B
33170,MINAS GRILL & KABAB,13825 OUTLET DR,SILVER SPRING,2022-11-09,Monitoring,90,20,110,130,85,B
29255,7-ELEVEN #29216B,13880 OLD COLUMBIA PIKE,SILVER SPRING,2023-07-18,Comprehensive,90,20,110,130,85,B
37302,FARM SOOK THAI KITCHEN,800 KING FARM BLVD.,ROCKVILLE,2022-12-15,Comprehensive,90,20,110,130,85,B
450,CARL SANDBURG CENTER,1002 FIRST STREET,ROCKVILLE,2023-04-18,Monitoring,90,20,110,130,85,B
29273,CMG SWEET BAKERY,701 FIRST ST,ROCKVILLE,2023-06-30,Monitoring,90,20,110,130,85,B
37218,AUTUMN LAKE HEALTHCARE AT OAKVIEW,2700 BARKER ST,SILVER SPRING,2023-03-17,Comprehensive,90,20,110,130,85,B
20505,SILVER DINER,12276 ROCKVILLE PIKE,ROCKVILLE,2022-11-17,Comprehensive,90,20,110,130,85,B
1258,INDUS FOOD INTERNATIONAL GROCERY,15513 NEW HAMPSHIRE AVE.,SILVER SPRING,2023-04-28,Food Complaint,90,20,110,130,85,B
18698,MANNY & OLGA'S PIZZA,8118 WOODMONT AVE.,BETHESDA,2022-11-03,Comprehensive,100,10,110,130,85,B
11629,BY BRAZIL,11333 GEORGIA AVE.,WHEATON,2023-01-09,Comprehensive,100,10,110,130,85,B
18212,DENISE BAKERY,2009 VEIRS MILL RD.,ROCKVILLE,2023-02-21,Monitoring,90,20,110,130,85,B
125,ARGYLE MIDDLE,2400 BEL PRE RD.,SILVER SPRING,2023-03-08,Monitoring,90,20,110,130,85,B
19078,RENATO'S AT RIVER FALLS,10120 RIVER RD,POTOMAC,2022-11-01,Comprehensive,90,20,110,130,85,B
39911,CHEF TONY'S AT PROMENADE,5225 POOKS HILL ROAD,BETHESDA,2023-03-17,Monitoring,90,20,110,130,85,B
43456,KOGI ASIAN GRILL,560 N FREDERICK AVE,GAITHERSBURG,2022-11-17,Comprehensive,90,20,110,130,85,B
18002,7-ELEVEN #28808,"1301 UNIVERSITY BLVD., E.",TAKOMA PARK,2023-04-18,Comprehensive,90,20,110,130,85,B
17906,OLD GEORGETOWN GRILL,7755 OLD GEORGETOWN RD.,BETHESDA,2023-02-14,Comprehensive,90,20,110,130,85,B
30588,NIRVANA,"3474 OLNEY LAYTONSVILLE RD,",OLNEY,2023-03-01,Monitoring,90,20,110,130,85,B
33291,DAYTIME EATS,7889 CESSNA AVE,GAITHERSBURG,2023-03-28,Comprehensive,90,20,110,130,85,B
2500,SALA THAI,4828 CORDELL AVE.,BETHESDA,2023-03-31,Comprehensive,90,20,110,130,85,B
51503,LA PIZZA,17609 REDLAND RD,DERWOOD,2023-03-02,Monitoring,90,20,110,130,85,B
41287,LA COLOMBIANA RESTAURANT,11216 GRANDVIEW AVE,WHEATON,2023-03-16,Comprehensive,100,10,110,130,85,B
46902,ROTISS CHICKEN,8035 SNOUFFER SCHOOL RD,GAITHERSBURG,2022-12-02,Monitoring,90,20,110,130,85,B
45626,CAFE SOPHIE,7940 AIRPARK RD,GAITHERSBURG,2022-10-05,Monitoring,90,20,110,130,85,B
28082,EL CATRACHITO RESTAURANT,"2408 UNIVERSITY BLVD., W.",SILVER SPRING,2023-02-17,Comprehensive,90,20,110,130,85,B
20067,MAKI MAKI SUSHI,8023 WISCONSIN AVE,BETHESDA,2022-10-25,Monitoring,90,20,110,130,85,B
39972,OOH LA LA BAKERY,2600 UNIVERSITY BLVD W,WHEATON,2023-02-24,Comprehensive,100,10,110,130,85,B
2756,MARY OF NAZARETH CATHOLIC SCHOOL,14131 SENECA RD.,DARNESTOWN,2022-10-26,Comprehensive,90,20,110,130,85,B
11344,BROOKDALE POTOMAC,11215 SEVEN LOCKS RD.,POTOMAC,2023-03-21,Monitoring,90,20,110,130,85,B
35695,MATCHBOX SILVER SPRING,919 ELLSWORTH DR,SILVER SPRING,2023-06-22,Monitoring w/Complaint Investigation,90,20,110,130,85,B
17902,CALIFORNIA TORTILLA-OLNEY,18101 VILLAGE CENTER DR.,OLNEY,2023-03-15,Monitoring,90,20,110,130,85,B
33008,POKI DISTRICT,10400 OLD GEORGETOWN RD,BETHESDA,2023-01-18,Comprehensive,90,20,110,130,85,B
35712,RAHAMA AFRICAN RESTAURANT,11454 CHERRY HILL RD,SILVER SPRING,2023-01-03,Monitoring,90,20,110,130,85,B
1906,PHO 75,771 HUNGERFORD DR.,ROCKVILLE,2023-05-08,Monitoring w/Complaint Investigation,90,20,110,130,85,B
27457,SILK ROAD CHOYHONA,28 BUREAU DR,GAITHERSBURG,2024-03-14,Comprehensive,90,15,105,130,81,B
41294,WENDY'S #6562,12114 DARNESTOWN RD,GAITHERSBURG,2023-07-20,Complaint Invest w/Comprehensive,90,15,105,130,81,B
2290,SMOKEY GLEN FARM,16407 RIFFLEFORD RD.,GAITHERSBURG,2023-07-26,Comprehensive,90,15,105,130,81,B
20303,RESEARCH COURT DELI,1 RESEARCH CT #130,ROCKVILLE,2023-04-12,Complaint Invest w/Comprehensive,90,15,105,130,81,B
46775,BARBERRYS BAR & LOUNGE,2423 HICKERSON DR,SILVER SPRING,2023-12-07,Monitoring,90,15,105,130,81,B
20583,ORIENTAL CAFE,9745 TRAVILLE GATEWAY DR.,ROCKVILLE,2023-10-09,Comprehensive,90,15,105,130,81,B
41304,L&T MARKET dba GREAT WALL SUPERMARKET,700 HUNGERFORD DR,ROCKVILLE,2023-10-12,Monitoring w/Complaint Investigation,90,15,105,130,81,B
41148,ROUTE 108 PIZZA + BBQ,805 OLNEY SANDY SPRING RD,SANDY SPRING,2023-09-14,Comprehensive,90,15,105,130,81,B
21327,AL CARBON,200 PARK RD.,ROCKVILLE,2023-08-07,Comprehensive,90,15,105,130,81,B
18444,CALIFORNIA PIZZA KITCHEN,136 BOARDWALK PL.,GAITHERSBURG,2023-08-03,Comprehensive,90,15,105,130,81,B
53900,NEALS BAGELS,113 COMMERCE SQUARE PLACE,GAITHERSBURG,2023-10-12,Comprehensive,90,15,105,130,81,B
41139,MUNDO MARKET II,2307 UNIVERSITY BLVD. W.,SILVER SPRING,2023-11-08,Monitoring,90,15,105,130,81,B
20398,MEXICAN GRILL,19710 FISHER AVE SUITE K,POOLESVILLE,2023-11-07,Comprehensive,90,15,105,130,81,B
39718,LA BAGUETTE 20,2229 UNIVERSITY BLVD W.,SILVER SPRING,2023-11-09,Monitoring,100,5,105,130,81,B
1262,IHOP #522,"2526 UNIVERSITY BLVD., W.",SILVER SPRING,2023-08-23,Monitoring w/Complaint Investigation,90,15,105,130,81,B
29913,LEDO PIZZA RESTAURANT,3850 INTERNATIONAL DR,SILVER SPRING,2023-10-10,Comprehensive,90,15,105,130,81,B
38508,PAISANOS PIZZA,824 MUDDY BRANCH RD,GAITHERSBURG,2023-08-10,Comprehensive,90,15,105,130,81,B
33340,CINEPOLIS LUXURY CINEMAS,629 CENTERPOINT WAY,GAITHERSBURG,2023-08-16,Complaint Invest w/Comprehensive,90,15,105,130,81,B
501,CHEVY CHASE CLUB WINTER CENTER,6100 CONNECTICUT AVE.,CHEVY CHASE,2023-08-28,Comprehensive,90,15,105,130,81,B
48163,CROWN FRIED CHICKEN,1909 SEMINARY RD,SILVER SPRING,2023-08-31,Comprehensive,90,15,105,130,81,B
51500,LA CATRINA LOUNGE,4935 CORDELL AVE,BETHESDA,2023-08-30,Monitoring w/Complaint Investigation,90,15,105,130,81,B
53771,LA KALETA 28,9103 GAITHER RD.,GAITHERSBURG,2023-05-12,Change of Ownership - Environmental,90,15,105,130,81,B
17620,BAGELTOWNE DELI,9749 TRAVILLE GATEWAY DR.,ROCKVILLE,2023-12-06,Comprehensive,90,15,105,130,81,B
17191,EL DORADO TACOS CAF�,12220 VIERS MILL RD.,SILVER SPRING,2023-09-18,Comprehensive,90,15,105,130,81,B
41200,COLD STONE CREAMERY,84 MAIN STREET,GAITHERSBURG,2023-09-01,Complaint Invest w/Comprehensive,90,15,105,130,81,B
45647,CHINESE EXPRESS,849 RUSSELL AVE,GAITHERSBURG,2023-09-11,Comprehensive,90,15,105,130,81,B
17955,SILVER SPOON RESTAURANT,18530 WOODFIELD RD.,GAITHERSBURG,2023-10-19,Monitoring,90,15,105,130,81,B
18027,CROWN BAKERY,2098 VEIRS MILL RD.,ROCKVILLE,2023-10-19,Comprehensive,90,15,105,130,81,B
53814,CHARLEY PRIME FOODS,9811 WASHINGTONIAN BLVD,GAITHERSBURG,2023-10-19,Comprehensive,90,15,105,130,81,B
17112,BUCA DI BEPPO,122 KENTLANDS BLVD.,GAITHERSBURG,2024-01-04,Comprehensive,90,15,105,130,81,B
51524,MOSAIC CUISINE,186 HALPINE RD.,ROCKVILLE,2023-09-27,Monitoring,90,15,105,130,81,B
51548,SOLE D'ITALIA RESTAURANT,14324 LAYHILL RD.,SILVER SPRING,2023-09-28,Monitoring,90,15,105,130,81,B
17807,7-ELEVEN #22053,11445 AMHERST AVE.,WHEATON,2023-09-27,Reinspection,90,15,105,130,81,B
1221,HUNG PHAT,11315 FERN ST,WHEATON,2024-01-12,Monitoring,90,15,105,130,81,B
46784,CALL YOUR MOTHER DELI,8804 OLD GEORGETOWN RD,BETHESDA,2023-10-24,Comprehensive,90,15,105,130,81,B
28565,MI LA CAY,2409 UNIVERSITY BLVD W,SILVER SPRING,2023-11-14,Monitoring,90,15,105,130,81,B
28855,LA BOHEMIA BAKERY,5540 WILKINS CT,ROCKVILLE,2023-11-14,Comprehensive,90,15,105,130,81,B
50311,HARRIET R. TUBMAN ELEMENTARY SCHOOL,400 VICTORY FARM DR,GAITHERSBURG,2023-10-26,Monitoring,90,15,105,130,81,B
29704,ROYAL BAGEL BAKERY & DELI,3490 OLNEY- LAYTONSVILLE RD,OLNEY,2023-10-05,Comprehensive,90,15,105,130,81,B
38425,DOG HAUS,644 CENTER POINT WAY,GAITHERSBURG,2023-10-03,Comprehensive,90,15,105,130,81,B
1841,"ORIGINAL PANCAKE HOUSE, THE",12224 ROCKVILLE PK.,ROCKVILLE,2023-10-26,Comprehensive,90,15,105,130,81,B
39879,THE HEALTHY HUB,19961 FISHER AVENUE,POOLESVILLE,2023-11-15,Comprehensive,90,15,105,130,81,B
1609,MCDONALD'S #6520,26429 RIDGE RD.,DAMASCUS,2023-10-27,Monitoring,90,15,105,130,81,B
26730,FRESHII N.C.I,"9613  MEDICAL CENTER DR, STE E",ROCKVILLE,2024-01-09,Comprehensive,90,15,105,130,81,B
29527,MATTHEW'S GRILL,213 MUDDY BRANCH RD,GAITHERSBURG,2024-01-12,Comprehensive,90,15,105,130,81,B
2487,TEMARI CAFE,1043 ROCKVILLE PK.,ROCKVILLE,2024-01-11,Monitoring,90,15,105,130,81,B
37222,EL DORADO FOOD MARKET,11441 AMHERST AVE,SILVER SPRING,2023-11-03,Monitoring,90,15,105,130,81,B
35669,SKY KITCHEN,9805 MAIN STREET,DAMASCUS,2023-11-02,Monitoring,90,15,105,130,81,B
17658,HUNTER'S BAR & GRILL,10123 RIVER RD.,POTOMAC,2023-12-12,Change of Ownership - Environmental,90,15,105,130,81,B
33399,EL BUEN GUSTO,11409 GEORGIA AVE,SILVER SPRING,2023-11-21,Monitoring,90,15,105,130,81,B
37222,EL DORADO FOOD MARKET,11441 AMHERST AVE,SILVER SPRING,2024-03-14,Comprehensive,90,15,105,130,81,B
39777,BON CHON,130 MARKET ST,GAITHERSBURG,2023-11-22,Comprehensive,90,15,105,130,81,B
2494,TGI FRIDAY'S #225,12147 ROCKVILLE PK.,ROCKVILLE,2024-01-12,Monitoring w/Complaint Investigation,90,15,105,130,81,B
17838,MEIWAH RESTAURANT,4457 WILLARD AVE.,CHEVY CHASE,2023-11-20,Complaint Invest w/Comprehensive,90,15,105,130,81,B
